model,theta1_over_pi,theta2_over_pi,N_loc
BHZ,0.024691358024691357,1.6296296296296295,0.0290179051621246
BHZ,0.024691358024691357,1.6543209876543208,0.028839575213398992
BHZ,0.024691358024691357,1.6790123456790123,0.028643584453040345
BHZ,0.024691358024691357,1.7037037037037037,0.028434360442532274
BHZ,0.024691358024691357,1.728395061728395,0.028216719331997
BHZ,0.024691358024691357,1.7530864197530862,0.027995767911250462
BHZ,0.024691358024691357,1.7777777777777777,0.02777679181526367
BHZ,0.024691358024691357,1.8024691358024691,0.0275651310630401
BHZ,0.024691358024691357,1.8271604938271604,0.027366045065569014
BHZ,0.024691358024691357,1.8518518518518516,0.0271845703204757
BHZ,0.024691358024691357,1.876543209876543,0.027025375143421914
BHZ,0.024691358024691357,1.9012345679012346,0.026892616858524145
BHZ,0.024691358024691357,1.9259259259259258,0.026789807734026547
BHZ,0.024691358024691357,1.950617283950617,0.026719696432774533
BHZ,0.024691358024691357,1.9753086419753085,0.026684171676940635
BHZ,0.04938271604938271,0.0,0.026754328211086413
BHZ,0.04938271604938271,0.024691358024691357,0.02678990442940332
BHZ,0.04938271604938271,0.04938271604938271,0.026860062930964722
BHZ,0.04938271604938271,0.07407407407407407,0.02696290713696648
BHZ,0.04938271604938271,0.09876543209876543,0.027095678044525985
BHZ,0.04938271604938271,0.12345679012345678,0.027254850246887542
BHZ,0.04938271604938271,0.14814814814814814,0.027436250646781533
BHZ,0.04938271604938271,0.1728395061728395,0.02763519311995418
BHZ,0.04938271604938271,0.19753086419753085,0.027846622250687483
BHZ,0.04938271604938271,0.2222222222222222,0.028065259711406557
BHZ,0.04938271604938271,0.24691358024691357,0.028285747722466108
BHZ,0.04938271604938271,0.2716049382716049,0.028502785124865124
BHZ,0.04938271604938271,0.2962962962962963,0.028711252768138167
BHZ,0.04938271604938271,0.32098765432098764,0.02890632603777234
BHZ,0.04938271604938271,0.345679012345679,0.029083573337461942
BHZ,0.04938271604938271,0.37037037037037035,0.029239040152557835
BHZ,0.04938271604938271,0.3950617283950617,0.029369318929294792
BHZ,0.04938271604938271,0.41975308641975306,0.029471605405618058
BHZ,0.04938271604938271,0.4444444444444444,0.029543742235624976
BHZ,0.04938271604938271,0.4691358024691358,0.029584250781389862
BHZ,0.04938271604938271,0.49382716049382713,0.029592351832682537
BHZ,0.04938271604938271,0.5185185185185185,0.029567975790175657
BHZ,0.04938271604938271,0.5432098765432098,0.029511762549548334
BHZ,0.04938271604938271,0.5679012345679012,0.029425050992194342
BHZ,0.04938271604938271,0.5925925925925926,0.029309857666624636
BHZ,0.04938271604938271,0.6172839506172839,0.029168843978270045
BHZ,0.04938271604938271,0.6419753086419753,0.029005271041221588
BHZ,0.04938271604938271,0.6666666666666666,0.028822941329197722
BHZ,0.04938271604938271,0.691358024691358,0.028626126438129472
BHZ,0.04938271604938271,0.7160493827160493,0.028419480668944393
BHZ,0.04938271604938271,0.7407407407407407,0.028207940769890017
BHZ,0.04938271604938271,0.7654320987654321,0.0279966130236592
BHZ,0.04938271604938271,0.7901234567901234,0.027790649868789444
BHZ,0.04938271604938271,0.8148148148148148,0.02759511930293563
BHZ,0.04938271604938271,0.8395061728395061,0.02741487128508179
BHZ,0.04938271604938271,0.8641975308641975,0.027254406068782468
BHZ,0.04938271604938271,0.8888888888888888,0.027117749709888662
BHZ,0.04938271604938271,0.9135802469135802,0.02700834180848914
BHZ,0.04938271604938271,0.9382716049382716,0.02692893987543786
BHZ,0.04938271604938271,0.9629629629629629,0.02688154368241144
BHZ,0.04938271604938271,0.9876543209876543,0.02686734177244396
BHZ,0.04938271604938271,1.0123456790123457,0.026886681206023718
BHZ,0.04938271604938271,1.037037037037037,0.02693906076184456
BHZ,0.04938271604938271,1.0617283950617282,0.027023147238622043
BHZ,0.04938271604938271,1.0864197530864197,0.027136814120078213
BHZ,0.04938271604938271,1.1111111111111112,0.027277201497744645
BHZ,0.04938271604938271,1.1358024691358024,0.027440795645458142
BHZ,0.04938271604938271,1.1604938271604937,0.02762352594928312
BHZ,0.04938271604938271,1.1851851851851851,0.027820876087999047
BHZ,0.04938271604938271,1.2098765432098766,0.028028005592328587
BHZ,0.04938271604938271,1.2345679012345678,0.028239877367336505
BHZ,0.04938271604938271,1.259259259259259,0.02845138657493682
BHZ,0.04938271604938271,1.2839506172839505,0.028657486487039044
BHZ,0.04938271604938271,1.308641975308642,0.028853307488333174
BHZ,0.04938271604938271,1.3333333333333333,0.029034266221396286
BHZ,0.04938271604938271,1.3580246913580245,0.029196162787957815
