kx,vartheta,gap,joint,deltaA,deltaB,edge_weight_2row,nloc_theta
0.11,6.077179231534354,0.417393913822413,0.0072870751924265734,1.802020278496805,1.841418299372931,0.952146888647079,0.05397410278268668
0.11,6.18018226935697,0.41890899293105316,0.007100517959072618,1.8058237237197414,1.8427462703998407,0.9523996479807874,0.05369529987365033
0.12000000000000001,0.0,0.4198252442162352,0.007164777640321625,1.8092959214889124,1.8432584016562679,0.9525836381543433,0.053744808426581255
0.12000000000000001,0.10300303782261616,0.42244771525429037,0.00705682552596418,1.8063744797122325,1.84339334765891,0.9527594487147477,0.053948483002761366
0.12000000000000001,0.20600607564523232,0.4254809488433236,0.007056027964865733,1.8034770421003998,1.8429369280179992,0.952887343015536,0.054375329128295985
0.12000000000000001,0.3090091134678485,0.42887325268937426,0.007152721931209774,1.800640316703319,1.8419400291316799,0.9529695738283742,0.05499843188417585
0.12000000000000001,0.41201215129046465,0.4325581437413277,0.007331282974964407,1.7978996030052823,1.8404754989986156,0.9530101900872088,0.05578310098352767
0.12000000000000001,0.5150151891130808,0.4364561850796214,0.007572602632793304,1.7952879540126305,1.83863330066734,0.9530146530173695,0.056689192250969654
0.12000000000000001,0.618018226935697,0.44047741047467787,0.007856510181454392,1.7928355254662436,1.8365151988511497,0.9529894133202009,0.05767340888040935
0.12000000000000001,0.7210212647583132,0.4445243366367231,0.008163568239940813,1.790569139998773,1.8342293953228794,0.9529414868029704,0.05869141934081375
0.12000000000000001,0.8240243025809293,0.4484955313283439,0.008476121863599688,1.7885120673523716,1.8318854556874244,0.9528780588029314,0.05969970542522048
0.12000000000000001,0.9270273404035454,0.4522896362594228,0.008778760296902942,1.786683999096447,1.8295897719023317,0.9528061382890041,0.06065711280383655
0.12000000000000001,1.0300303782261615,0.45580963891478776,0.009058419238481526,1.785101180181977,1.8274417013964788,0.952732272639387,0.061526112895856834
0.12000000000000001,1.1330334160487778,0.4589670740907266,0.009304306650237484,1.7837766508894517,1.8255304306973117,0.9526623253575678,0.06227380296582393
0.12000000000000001,1.236036453871394,0.46168576489835267,0.00950776553927075,1.7827205505815633,1.823932539100514,0.9526013123524666,0.06287267760677144
0.12000000000000001,1.33903949169401,0.4639047357404447,0.009662132466868055,1.781940437625245,1.8227101902470029,0.952553288222701,0.06330120454526167
0.12000000000000001,1.4420425295166264,0.4655800605471967,0.009762617564119622,1.7814415861166564,1.8219098560779496,0.9525212721488528,0.06354423417961626
0.12000000000000001,1.5450455673392425,0.46668560479791554,0.009806215181064518,1.7812272280393362,1.8215614752102582,0.9525072031410566,0.06359326692233916
0.12000000000000001,1.6480486051618586,0.4662049942172444,0.009791647237277556,1.7812987180609068,1.8216779616789862,0.9525119160355442,0.06344659585706261
0.12000000000000001,1.7510516429844747,0.4648124058466884,0.009719339091109691,1.7816556066817757,1.8222550053709725,0.9525351323093108,0.06310933475972051
0.12000000000000001,1.8540546808070908,0.46286087421135347,0.00959142757103857,1.782295615684953,1.8232711378036626,0.9525754630674201,0.06259333352325158
0.12000000000000001,1.9570577186297071,0.4603854569756818,0.009411801304348775,1.7832145178985712,1.8246880721099652,0.9526304250915609,0.06191697489784702
0.12000000000000001,2.060060756452323,0.4574387654494794,0.00918617376286571,1.7844059314067398,1.826451360345139,0.9526964742905166,0.061104838674055965
0.12000000000000001,2.1630637942749393,0.4540896768455952,0.00892218847289334,1.7858610467191203,1.828491440620815,0.9527690639220747,0.06018721238685927
0.12000000000000001,2.2660668320975557,0.45042093564719815,0.0086295516375903,1.7875683140018244,1.8307251668057698,0.9528427371732062,0.059199421621901824
0.12000000000000001,2.3690698699201715,0.44652578655420305,0.008320176307129131,1.789513125870128,1.8330579198835304,0.9529112646415081,0.05818094846117663
0.12000000000000001,2.472072907742788,0.44250395321997854,0.008008298315112067,1.7916775385505912,1.8353863876740464,0.9529678364707102,0.05717430445731469
0.12000000000000001,2.575075945565404,0.43845735554507076,0.007710480663376164,1.7940400790503768,1.8376020643692004,0.9530053159159011,0.05622362700749574
0.12000000000000001,2.67807898338802,0.4344859291891906,0.007445358573200955,1.7965756865953209,1.8395954611153775,0.9530165556914649,0.05537297937893637
0.12000000000000001,2.7810820212106364,0.4306838115423217,0.007232912249455982,1.7992558312895583,1.841260935354659,0.9529947706894475,0.05466436112792479
0.12000000000000001,2.8840850590332527,0.4271360441909775,0.00709305258928497,1.8020488405169206,1.8425019467719035,0.9529339511865604,0.05413548318801548
0.12000000000000001,2.9870880968558686,0.4239158532989237,0.007043471045237396,1.8049204440124862,1.8432364445153575,0.9528292907523456,0.05381743103724699
0.12000000000000001,3.090091134678485,0.4210825197010163,0.007097090785042385,1.807834523410298,1.8434020021258763,0.9526775945537056,0.053732418741807036
0.12000000000000001,3.193094172501101,0.4186798333044391,0.007194256447235904,1.8073893585389604,1.8429602638965061,0.9524776287022653,0.05389190017481928
0.12000000000000001,3.296097210323717,0.4167351276590613,0.007327449448048441,1.8035447377944995,1.8419002672278224,0.9522303715340095,0.05429531745015698
0.12000000000000001,3.3991002481463335,0.4152588980593975,0.0075483800848540564,1.7996979204973877,1.8402402698142801,0.9519391342082666,0.054929706978619666
0.12000000000000001,3.5021032859689494,0.4142450131770501,0.00784013449831887,1.7958983827434407,1.8380278353909285,0.9516095303911298,0.0557702560373814
0.12000000000000001,3.6051063237915657,0.41367153345176993,0.008184041458222529,1.7921964452926122,1.8353381004704388,0.9512492912081107,0.056781745577981366
0.12000000000000001,3.7081093616141816,0.4135021487477204,0.008561471561488563,1.7886419761640178,1.832270329122795,0.9508679391566753,0.0579206808728514
0.12000000000000001,3.811112399436798,0.41368824145492566,0.008954883587119265,1.7852831291663542,1.8289430311748458,0.9504763499425347,0.05913783954999759
0.12000000000000001,3.9141154372594142,0.4141715640576578,0.009348285409774542,1.7821652087090314,1.8254880430262586,0.9500862414692401,0.06038096478291292
0.12000000000000001,4.017118475082031,0.4148874832134,0.009727358417355916,1.7793297296866044,1.8220440324318057,0.9497096329648328,0.061597380805411765
0.12000000000000001,4.120121512904646,0.41576867693139713,0.010079444758738265,1.776813711376305,1.8187498863445928,0.949358314536184,0.0627363788441737
0.12000000000000001,4.223124550727262,0.416749078262692,0.010393514492906169,1.774649212023887,1.8157383848522324,0.9490433597350221,0.06375128937832882
0.12000000000000001,4.326127588549879,0.41776775844155883,0.010660162639070107,1.7728630817373272,1.8131304737710483,0.948774703247552,0.06460120836407937
0.12000000000000001,4.429130626372495,0.41877237638519127,0.010871644796833085,1.7714768896016362,1.811030345811971,0.9485607949735694,0.06525237795576527
0.12000000000000001,4.532133664195111,0.41972183609068586,0.011021939708515388,1.7705069686840005,1.8095214450659416,0.9484083325199567,0.06567923922051969
0.12000000000000001,4.635136702017728,0.42058790797722456,0.01110682032074811,1.7699645200043017,1.8086634355563753,0.9483220677496,0.06586517993871183
0.12000000000000001,4.738139739840343,0.4209845200714164,0.011123915536138451,1.7698557223979918,1.8084901282442831,0.9483046799624157,0.06580299887569047
0.12000000000000001,4.841142777662959,0.4201665357450942,0.011072749087533331,1.7701818075573001,1.8090083419467509,0.9483567083269803,0.0654951018608856
0.12000000000000001,4.944145815485576,0.4192560783012588,0.010954747708840123,1.7709390762685895,1.8101976767709549,0.9484765386324641,0.0649534366246936
0.12000000000000001,5.047148853308192,0.4182746816706815,0.01077321701927952,1.7721188509350565,1.812011195097255,0.9486604433021061,0.06419916405207503
0.12000000000000001,5.150151891130808,0.4172571418654002,0.010533289853863372,1.773707379003364,1.8143770243196187,0.9489026777715068,0.06326205451601899
0.12000000000000001,5.253154928953424,0.416250448605566,0.010241857842756327,1.7756857200578295,1.8172009065811885,0.9491956396318706,0.062179590530876176
0.12000000000000001,5.35615796677604,0.41531162602633787,0.009907502214002231,1.7780296641554187,1.8203697137762223,0.9495300982942282,0.06099575278500781
0.12000000000000001,5.4591610045986565,0.4145046393357291,0.009540442588711394,1.780709738345057,1.8237559138356394,0.9498955014811648,0.059759468115427705
0.12000000000000001,5.562164042421273,0.4138966804424954,0.009152520059213376,1.7836913601549367,1.8272229137680682,0.9502803601168928,0.05852270869968075
0.12000000000000001,5.665167080243889,0.41355421063422365,0.008757218175130282,1.7869351894912417,1.830631119081354,0.9506727052680386,0.05733825613021983
0.12000000000000001,5.7681701180665055,0.41353910780766495,0.008369695587343984,1.7903977132818314,1.8338444481626945,0.9510606005378714,0.05625718622542516
0.12000000000000001,5.871173155889121,0.4139051763663223,0.008006749950804122,1.7940320714219684,1.8367369409112015,0.9514326823739478,0.05532619109181785
0.12000000000000001,5.974176193711737,0.4146951770435806,0.00768655496256932,1.7977891012877054,1.8391990249087282,0.9517786913545394,0.054584926712636476
0.12000000000000001,6.077179231534354,0.41593845346932734,0.007427937253155723,1.801618546269848,1.8411429712461103,0.9520899520735565,0.05406363816781775
0.12000000000000001,6.18018226935697,0.4176491818364405,0.0072489610508180815,1.8054703473858504,1.8425071015055259,0.9523597596706841,0.053781341889095564
0.13,0.0,0.4186845559971337,0.007320867197203641,1.808959537255331,1.8430373164970297,0.9525539449532694,0.053837157347913035
0.13,0.10300303782261616,0.42148303537636517,0.007196625233524031,1.8060669587156517,1.8432094572612108,0.9527464880724893,0.05403775920671203
0.13,0.20600607564523232,0.4246802214262063,0.007170188440351257,1.8032001465015046,1.8427921124653839,0.9528907963142372,0.05446104922763179
0.13,0.3090091134678485,0.42822213962478717,0.007234035623962042,1.8003953959465144,1.841836724349459,0.9529890423694287,0.05507973099099112
0.13,0.41201215129046465,0.43204006024129354,0.007375265121670592,1.797687495846449,1.8404163450464666,0.9530451833398841,0.055858868279136845
0.13,0.5150151891130808,0.43605244190168774,0.0075774653028112616,1.795108909921559,1.8386207383457267,0.953064572181247,0.056758237525034234
0.13,0.618018226935697,0.4401674910882507,0.007822715787019416,1.7926891510747966,1.836551062946023,0.9530535337422665,0.05773463403809529
0.13,0.7210212647583132,0.4442863293827357,0.008093227119014945,1.7904543733760119,1.8343145480743528,0.9530189425225888,0.058743972767778346
0.13,0.8240243025809293,0.4483067154531644,0.008372429295985508,1.7884271800667417,1.8320194945398096,0.9529678317916883,0.05974310369285141
0.13,0.9270273404035454,0.45212718519699274,0.008645560611301326,1.78662662372584,1.829770833730862,0.9529070540293212,0.0606913211881302
0.13,1.0300303782261615,0.455651361495298,0.008899907482709399,1.7850683594102303,1.8276663734627614,0.9528430027530459,0.061551582149829635
0.13,1.1330334160487778,0.45879208171025737,0.009124843034999218,1.78376490363306,1.8257937681944505,0.9527813972028396,0.062291464178715034
0.13,1.236036453871394,0.46147495090451657,0.009311770217051632,1.782725950612959,1.8242281811786063,0.9527271249335482,0.06288389983753848
0.13,1.33903949169401,0.4636409926741878,0.00945403274679716,1.7819587006955413,1.823030561035276,0.9526841334087774,0.06330772154231415
0.13,1.4420425295166264,0.46524822982838765,0.009546827231947904,1.7814681623987543,1.822246434119498,0.9526553600466487,0.06354804726983716
0.13,1.5450455673392425,0.4662722222664396,0.009587132307426612,1.781257397596827,1.821905113308348,0.9526426904442968,0.06359653141263388
0.13,1.6480486051618586,0.46583397816932365,0.009573661634044986,1.7813276878264959,1.8220192387619307,0.9526469362222962,0.06345149830583369
0.13,1.7510516429844747,0.46451640018293255,0.009506843419948466,1.7816786079792002,1.822584592038237,0.9526678266176689,0.06311796842613676
0.13,1.8540546808070908,0.4626256082881825,0.009388827266073351,1.7823080015767547,1.8235801573150687,0.9527040112127283,0.06260757928724457
0.13,1.9570577186297071,0.460194818966521,0.009223518089328033,1.7832118595584676,1.8249684385416676,0.9527530746769477,0.06193839498336943
0.13,2.060060756452323,0.4572746386297159,0.009016635570989107,1.7843841123096462,1.8266960755213573,0.952811567812875,0.06113459054335523
0.13,2.1630637942749393,0.45393201902958574,0.008775794794853253,1.7858163527654656,1.8286948315354945,0.9528750622159992,0.060225990064259514
0.13,2.2660668320975557,0.4502481328852952,0.008510597539028508,1.7874975168429847,1.830883046072755,0.9529382381140533,0.0592474312282713
0.13,2.3690698699201715,0.4463152391141676,0.008232710957335255,1.7894135558259283,1.8331676539303974,0.9529950160074823,0.058237923588995225
0.13,2.472072907742788,0.4422327948171478,0.007955887060309686,1.7915471428037304,1.8354468615696695,0.953038742107295,0.05723956482334045
0.13,2.575075945565404,0.4381031880347908,0.007695839668824105,1.7938774604945618,1.837613538833094,0.9530624348046237,0.05629618022355227
0.13,2.67807898338802,0.43402747446113177,0.007469850313377863,1.7963801190286541,1.8395593264990109,0.9530590942138053,0.05545166047771727
0.13,2.7810820212106364,0.43010142267227974,0.007295945362032776,1.7990272477481555,1.8411793787090067,0.9530220692536153,0.05474799788348808
0.13,2.8840850590332527,0.42641205857013686,0.007191526508353024,1.8017877934729989,1.842377560267578,0.9529454673357624,0.05422306824055751
0.13,2.9870880968558686,0.42303479905974445,0.0071715069882612205,1.8046280387666025,1.8430718144839933,0.9528245817159668,0.0539082762621534
0.13,3.090091134678485,0.4200312009287705,0.0072462986879017685,1.807512328929615,1.8431993254212675,0.9526563027159775,0.05382626575050294
0.13,3.193094172501101,0.41744732313105787,0.007352980538335364,1.807030070062721,1.8427210398071758,0.9524394734412606,0.05398896550480707
0.13,3.296097210323717,0.4153126968857002,0.007483599136488238,1.8031375645685384,1.8416251072878076,0.9521751502081381,0.0543962622522788
0.13,3.3991002481463335,0.4136399048114454,0.007692788806498891,1.7992405022099733,1.8399288544793369,0.9518667337652007,0.05503553631619027
0.13,3.5021032859689494,0.4124247785735323,0.007965772968172361,1.7953889876882683,1.8376790273538512,0.9515199493419161,0.05588216742195846
0.13,3.6051063237915657,0.41164722968499445,0.00828621745613241,1.7916341215392717,1.8349502026033953,0.9511426698791174,0.056900955157995786
0.13,3.7081093616141816,0.4112727279086067,0.008637651663293102,1.7880266820221526,1.8318414546722694,0.950744594585293,0.058048256331805
0.13,3.811112399436798,0.4112544330308234,0.009004331137342746,1.784615831231259,1.8284715386534642,0.9503368108400445,0.05927456234333092
0.13,3.9141154372594142,0.4115359624280737,0.009371660443269585,1.7814479390458917,1.8249729807626736,0.9499312785039822,0.06052723435475429
0.13,4.017118475082031,0.4120547301501817,0.009726356848738224,1.7785655979483599,1.8214855386690982,0.9495402801972554,0.0617531636854055
0.13,4.120121512904646,0.4127457173536627,0.010056504269363949,1.7760068720071285,1.818149499054171,0.949175878974986,0.06290119850087286
0.13,4.223124550727262,0.41354543538651733,0.010351588191101614,1.7738047903975276,1.8150992287396428,0.9488494173985283,0.06392424909623877
0.13,4.326127588549879,0.4143957489243132,0.010602551184214748,1.7719870655950953,1.8124573075101675,0.9485710815220485,0.06478103863057347
0.13,4.429130626372495,0.4152471817987298,0.010801875302776485,1.7705759933096492,1.810329467837469,0.948349542245002,0.06543750079008934
0.13,4.532133664195111,0.416061372370082,0.010943680400340066,1.7695884777655935,1.8088004695041404,0.9481916769072773,0.06586784351536536
0.13,4.635136702017728,0.4168124830647175,0.011023821230895126,1.7690361224876634,1.8079309601925766,0.9481023672804358,0.06605530351284832
0.13,4.738139739840343,0.417159840703681,0.011039966617287693,1.7689253322177128,1.8077553236793489,0.9480843667729927,0.06599261420266457
0.13,4.841142777662959,0.416445921921118,0.010991647806430055,1.769257384014919,1.8082804956296359,0.9481382295410871,0.06568220323455874
0.13,4.944145815485576,0.41566084982662416,0.01088026852079734,1.7700284427482418,1.809485727896687,0.9482622965769868,0.06513612685499963
0.13,5.047148853308192,0.41482400539423414,0.010709075185395673,1.771229515897664,1.8113232967998876,0.9484527377137855,0.06437573867407811
0.13,5.150151891130808,0.41396759651991955,0.010483091871114635,1.772846362789895,1.8137201682487092,0.9487036526547559,0.0634310809349787
0.13,5.253154928953424,0.4131357861243467,0.010209030257216553,1.7748593920897178,1.8165806415909402,0.9490072374003913,0.06233997849104316
0.13,5.35615796677604,0.41238274662114904,0.009895189697330626,1.7772435964399675,1.8197899846213967,0.9493540236855587,0.06114681107736186
0.13,5.4591610045986565,0.41176974438313263,0.009551364904609347,1.7799685823620193,1.8232190370029342,0.9497331973680638,0.0599009407417157
0.13,5.562164042421273,0.41136152847573143,0.009188776381774512,1.782998754745278,1.8267296957293384,0.9501329966621257,0.058654782307270864
0.13,5.665167080243889,0.41122239145567285,0.00882002764524547,1.7862937068581797,1.8301811078168662,0.950541182843984,0.05746153030573154
0.13,5.7681701180665055,0.4114122663259965,0.008459068551711881,1.7898088483782426,1.833436293100205,0.9509455655154919,0.056372600307903226
0.13,5.871173155889121,0.41198314842102485,0.008121101570778212,1.7934962768475282,1.8363688216458773,0.9513345534418846,0.055434906471867294
0.13,5.974176193711737,0.41297602999845945,0.00782231042168239,1.7973058657072911,1.8388690979383067,0.9516976927153343,0.05468817216046799
0.13,6.077179231534354,0.414418446103053,0.007579239135444718,1.8011865099601505,1.8408497791246128,0.9520261489744126,0.05416253601488541
0.13,6.18018226935697,0.41632266918131966,0.007407655512719148,1.805087444662499,1.84224989206648,0.9523130915074938,0.05387674160339414
0.14,0.0,0.4174790828253428,0.007486289131104618,1.8085938265296653,1.8427979733107396,0.9525163284761615,0.053939377153033506
0.14,0.10300303782261616,0.42044869060936335,0.007345461339101976,1.805729400608211,1.843007272705338,0.9527256565372736,0.054136831413788604
0.14,0.20600607564523232,0.42380360243924564,0.007293169400001152,1.8028924790653083,1.8426290288880742,0.9528864101148646,0.054556463804373206
0.14,0.3090091134678485,0.4274875849766433,0.007323823046802322,1.8001189540899252,1.8417152236485324,0.9530006834024631,0.055170603758004894
0.14,0.41201215129046465,0.43142971205904135,0.007427060999816571,1.7974431143663985,1.8403390931258667,0.9530723436278681,0.055944077625510444
0.14,0.5150151891130808,0.43554643378622265,0.0075890942170988036,1.7948968457676298,1.8385901812157597,0.9531066377851756,0.05683659097738728
0.14,0.618018226935697,0.4397442917604036,0.007794295079522824,1.7925090304253177,1.8365690225461182,0.9531097675151023,0.05780503877568045
0.14,0.7210212647583132,0.4439232578124312,0.008026638896160301,1.7903051662205591,1.8343818606495725,0.9530884689612723,0.05880558829158784
0.14,0.8240243025809293,0.44798061342312984,0.008270780255820578,1.7883072021948565,1.8321357245853458,0.9530496265217145,0.05979546152960364
0.14,0.9270273404035454,0.4518151896934391,0.008512733318675006,1.7865335637625281,1.8299340846016805,0.9529999395280018,0.06073440346389607
0.14,1.0300303782261615,0.45533167421348125,0.008740233681449138,1.7849993270578959,1.8278732039394825,0.9529456509908182,0.061585856734376804
0.14,1.1330334160487778,0.4584446079738545,0.00894288814222449,1.783716494617174,1.826039214164651,0.95289233910238,0.06231787838186151
0.14,1.236036453871394,0.46108169555623185,0.009112203225952818,1.782694323869308,1.8245058739296158,0.9528447659866444,0.06290383739355761
0.14,1.33903949169401,0.4631861586549428,0.009241555420452043,1.781939663876238,1.8233329285775977,0.9528067744585575,0.06332292916780573
0.14,1.4420425295166264,0.46471804435613406,0.009326141601355963,1.7814572625834346,1.822564969111562,0.952781222100302,0.0635605378007395
0.14,1.5450455673392425,0.46565458101175167,0.00936293129668928,1.7812500149643986,1.8222306899270615,0.95276994236826,0.0636084707539052
0.14,1.6480486051618586,0.4652614900289394,0.009350632232957859,1.7813191308046996,1.8223424606020542,0.9527737242237122,0.06346508342298525
0.14,1.7510516429844747,0.46402549808096605,0.009289674726825558,1.7816642089266208,1.8228961532558163,0.9527923044775108,0.06313530354949276
0.14,1.8540546808070908,0.46220340495785844,0.009182216940612574,1.7822832122941925,1.8238711993605343,0.9528243702693637,0.06263055748275277
0.14,1.9570577186297071,0.45982656524138593,0.009032170351999672,1.7831723458450481,1.8252308847797507,0.9528675725473263,0.06196859228908333
0.14,2.060060756452323,0.4569434446058777,0.008845241836367092,1.7843258463831155,1.8269229258672475,0.9529185547875464,0.06117317991883645
0.14,2.1630637942749393,0.45361880852165437,0.008628984261573701,1.7857357017048994,1.8288803992393972,0.9529730042015299,0.0602736823158646
0.14,2.2660668320975557,0.4499318925925682,0.008392839735736358,1.7873913243788833,1.8310231194494504,0.9530257349693342,0.059304449636896024
0.14,2.3690698699201715,0.44597354730712474,0.008148146396487498,1.7892792139397173,1.8332595677847414,0.9530708141900454,0.05830401787796685
0.14,2.472072907742788,0.4418425416539017,0.007908058909946081,1.7913826488962323,1.835489466966376,0.9531017407765732,0.0573140679988426
0.14,2.575075945565404,0.43764136166459333,0.007687305567815339,1.793681455564568,1.837607066208595,0.9531116849726893,0.05637810833255611
0.14,2.67807898338802,0.4334718937091065,0.007501680207022225,1.796151902592154,1.8395051460639065,0.9530937912085364,0.05553985023550726
0.14,2.7810820212106364,0.42943133512630177,0.00736716898442888,1.7987667662941194,1.8410796732058252,0.9530415396260726,0.05484127060213366
0.14,2.8840850590332527,0.42560856947790066,0.007298677214822525,1.8014956011387633,1.8422349372518232,0.9529491522935057,0.054320401443577686
0.14,2.9870880968558686,0.422081133910767,0.007308473880669616,1.804305231486578,1.8428888964685168,0.9528120200179191,0.054008958648748225
0.14,3.090091134678485,0.4189128264071676,0.007404669841449912,1.8071604562174903,1.8429783640584168,0.9526271165002189,0.05393000933452011
0.14,3.193094172501101,0.4161519595047256,0.0075211523634421745,1.8066411088882801,1.8424636024074372,0.9523933604644558,0.05409595309692139
0.14,3.296097210323717,0.41383025560044306,0.007649574316011405,1.802699973002459,1.8413318787471813,0.9521118853251607,0.05450711949739308
0.14,3.3991002481463335,0.4119623834034146,0.007847514383888551,1.798751849279299,1.8395995848705193,0.9517861811862076,0.055151232857336314
0.14,3.5021032859689494,0.410546144137407,0.008102182117567693,1.7948474750743908,1.8373126365482082,0.951422085459649,0.056003866588456123
0.14,3.6051063237915657,0.40956332270238194,0.00839944194404528,1.7910387397476542,1.8345450314538696,0.951027614592221,0.05702984078658632
0.14,3.7081093616141816,0.4089812186968433,0.008724902552082683,1.7873773463172506,1.8313956315193205,0.9506126474432158,0.05818536626035709
0.14,3.811112399436798,0.40875486009191414,0.00906460235396812,1.7839134850510865,1.8279834140809341,0.9501884873367867,0.059420651701341136
0.14,3.9141154372594142,0.4088298713574144,0.009405378545176564,1.7806946158471129,1.82444157532034,0.9497673416362622,0.0606826815359363
0.14,4.017118475082031,0.4091459103190641,0.00973504906518757,1.7777644367438037,1.820910948590649,0.9493617629660054,0.06191792177796995
0.14,4.120121512904646,0.4096405021822228,0.010042515807096027,1.7751620863732152,1.8175332129006128,0.9489840946614345,0.06307478761085426
0.14,4.223124550727262,0.41025299847485275,0.010317855580551174,1.772921594628274,1.8144443211253733,0.9486459559003708,0.06410578123805541
0.14,4.326127588549879,0.41092830693042376,0.01055242716311037,1.7710715643932593,1.8117684918097834,0.948357791495258,0.0649692661160295
0.14,4.429130626372495,0.4116200202249612,0.010738996773514028,1.7696350427187313,1.8096130054261206,0.9481285000350436,0.06563088017754162
0.14,4.532133664195111,0.4122926466925079,0.010871870326079038,1.768629525081495,1.8080639467753272,0.9479651441498518,0.06606460907833218
0.14,4.635136702017728,0.41292280291421973,0.010947015763365391,1.7680670320137897,1.8071829553471819,0.9478727395954256,0.06625354608060403
0.14,4.738139739840343,0.4132180245128361,0.010962159322746199,1.7679542024243664,1.8070049928969467,0.9478541162343935,0.0661903627124918
0.14,4.841142777662959,0.4126140105478356,0.010916843267823616,1.7682923604085925,1.8075371130268632,0.9479098436865495,0.06587750728054026
0.14,4.944145815485576,0.41196047139722447,0.010812437805265602,1.7690775299273764,1.808758216126035,0.9480382167259702,0.06532713891539817
0.14,5.047148853308192,0.41127460616557066,0.010652105705996675,1.7703003920940845,1.8106197856113413,0.9482352993607617,0.06456079456826645
0.14,5.150151891130808,0.41058593626025086,0.010440724049759228,1.7719462007155924,1.8130476169083074,0.9484950307078752,0.06360877639139172
0.14,5.253154928953424,0.4099356262228654,0.010184773086956174,1.7739946909895377,1.815944557487469,0.9488093990041826,0.0625092384864106
0.14,5.35615796677604,0.40937476623558616,0.00989220679442706,1.7764200315848506,1.8191942642436734,0.9491686912101539,0.06130694688644017
0.14,5.4591610045986565,0.4089616636516853,0.00957232207264473,1.7791908793688958,1.8226659463017476,0.9495618237580985,0.06005168766979533
0.14,5.562164042421273,0.4087583695809778,0.009235641651228936,1.7822705965858727,1.826219994589875,0.9499767546229748,0.05879630944247353
0.14,5.665167080243889,0.4088267871076014,0.00889381669013236,1.7856176807784023,1.8297143085157894,0.9504009682679331,0.05759441328365169
0.14,5.7681701180665055,0.4092247347035905,0.008559535374891954,1.789186437932075,1.8330110266359274,0.9508220141791668,0.056497750207744425
0.14,5.871173155889121,0.4100022830982985,0.008246391366025039,1.7929279008927108,1.83598327099248,0.9512280685149028,0.05555345351221089
0.14,5.974176193711737,0.4111985873093831,0.007968624055616512,1.7967909619121907,1.838521446372635,0.951608479278303,0.05480131180076115
0.14,6.077179231534354,0.41283933931641875,0.007740606888714039,1.8007236558465542,1.8405386174531775,0.9519542508548482,0.05427135568282348
0.14,6.18018226935697,0.41493489466434064,0.007575964564968775,1.8046745053331579,1.841974532519328,0.952258425552827,0.05398205511496692
0.15000000000000002,0.0,0.4162143712765403,0.007660222264867429,1.8081982381588584,1.8425402483541065,0.952469471876172,0.054052065337705985
0.15000000000000002,0.10300303782261616,0.41934994451595237,0.0075026043275233266,1.805361251322787,1.8427866603714729,0.9526956478258887,0.054246265505175535
0.15000000000000002,0.20600607564523232,0.4228558994038064,0.007424493134189984,1.8025534822336367,1.8424475309059538,0.9528728881484305,0.054662097749719904
0.15000000000000002,0.3090091134678485,0.426673776322805,0.007421990207705012,1.799810429980624,1.8415753651812148,0.953003210188412,0.0552715281970589
0.15000000000000002,0.41201215129046465,0.43073052575673587,0.00748704259369136,1.797165894101357,1.840243563622129,0.9530903933056009,0.05603915774627482
0.15000000000000002,0.5150151891130808,0.4349407251082959,0.0076083476130596964,1.7946511943398882,1.8385414302073373,0.9531395808631404,0.05692463269610366
0.15000000000000002,0.618018226935697,0.4392094718935274,0.007772557150114541,1.7922945942872326,1.8365688581896946,0.9531568539308392,0.05788495758620839
0.15000000000000002,0.7210212647583132,0.44343590748943074,0.007965492682695616,1.7901209480627327,1.8344310930724521,0.9531488132098348,0.05887655947638055
0.15000000000000002,0.8240243025809293,0.4475172484927823,0.008173160262938831,1.7881515627655284,1.8322338860056433,0.9531221973569538,0.059857037144383146
0.15000000000000002,0.9270273404035454,0.45135309458201006,0.00838248077816718,1.7864042483545415,1.830079246236855,0.953083555807893,0.06078658837528866
0.15000000000000002,1.0300303782261615,0.4547074446270942,0.008581750367753207,1.7848935128472836,1.8280618980571945,0.9530389843165594,0.06162914171037593
0.15000000000000002,1.1330334160487778,0.45766572668121264,0.008760893476394782,1.7836308544043655,1.826266459758961,0.9529939231332967,0.06235323236599162
0.15000000000000002,1.236036453871394,0.4602137090625486,0.008911578149410682,1.7826251018299633,1.8247652971462496,0.9529530117674487,0.06293266372836763
0.15000000000000002,1.33903949169401,0.4622868575165573,0.009027250760362966,1.7818827594695927,1.8236169642256541,0.9529199907763519,0.06334699199745987
0.15000000000000002,1.4420425295166264,0.4638300428677709,0.009103130493080579,1.7814083195656432,1.8228651269938445,0.9528976397565159,0.06358186554971278
0.15000000000000002,1.5450455673392425,0.46479951140187475,0.009136189460459583,1.7812045133078303,1.8225378686784737,0.9528877412444197,0.06362924377567665
0.15000000000000002,1.6480486051618586,0.4643887309859452,0.009125133907238157,1.7812724800698823,1.8226472915878122,0.9528910620757036,0.06348751289348177
0.15000000000000002,1.7510516429844747,0.4631277189587622,0.009070394811626538,1.7816118421582872,1.823189357286288,0.9529073464564721,0.0631615086137535
0.15000000000000002,1.8540546808070908,0.4613133272725495,0.008974131104244996,1.7822206797492686,1.824143939138977,0.9529353182013648,0.06266244764621869
0.15000000000000002,1.9570577186297071,0.45899523518397695,0.008840244453977734,1.7830954077809955,1.825475095941354,0.9529726929922515,0.06200776209308025
